,MS SubClass,Lot Frontage,Lot Area,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice,TotalGoodSQ,TotalSQ,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_PreCast,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Central Air_Y,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_No Garage,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD 
376,20,93.0,15306,0.9055113206130321,1.0,0.8813474756752515,0.6503097213045543,1.0,2006,2007,100.0,0.616360344765164,0.7841157116243731,1.0,0.8216378421610232,1.0,1.0,80.0,0.8369692009144983,0.0,1652.0,1732.0,1.0,1.0,1776,0,0,1776,1.0,0.0,2,0,3,1,0.629054883117901,7,1.0,1,0.7046498809455012,2006.0,1.0,3.0,712.0,0.7160470644230313,0.9004025767981475,1.0,0,0,0,0,0,0,0,5,2007,,3632.0,5284.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
377,50,55.0,7642,0.6963988357605972,1.0,0.8813474756752515,0.4873789157246148,0.7530009983658427,1918,1998,0.0,0.616360344765164,0.7841157116243731,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6993147444892988,0.0,0.8369692009144983,0.0,912.0,912.0,0.7414515730156677,1.0,912,514,0,1426,0.0,0.0,1,1,3,1,0.629054883117901,7,1.0,1,0.7046498809455012,1925.0,0.5868130055812731,1.0,216.0,0.7160470644230313,0.9004025767981475,1.0,0,240,0,0,0,0,0,6,2007,,2852.0,3764.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
378,120,44.0,3842,0.9055113206130321,1.0,1.0,0.6503097213045543,1.0,2004,2005,174.0,0.616360344765164,0.7841157116243731,1.0,0.8216378421610232,1.0,1.0,1373.0,0.8369692009144983,0.0,221.0,1594.0,1.0,1.0,1646,0,0,1646,1.0,1.0,2,0,2,1,0.629054883117901,5,1.0,1,0.7046498809455012,2004.0,1.0,2.0,482.0,0.7160470644230313,0.9004025767981475,1.0,128,53,0,0,155,0,0,1,2008,,4665.0,4886.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
379,120,34.0,5063,0.6963988357605972,1.0,0.8813474756752515,0.4873789157246148,1.0,2007,2008,166.0,0.616360344765164,0.7841157116243731,0.6146692362149611,0.8216378421610232,0.6057699985889117,1.0,904.0,0.8369692009144983,0.0,410.0,1314.0,1.0,1.0,1314,0,0,1314,1.0,0.0,2,0,2,1,0.629054883117901,6,1.0,1,0.7046498809455012,2008.0,0.8540094627476195,2.0,626.0,0.7160470644230313,0.9004025767981475,1.0,172,62,0,0,0,0,0,4,2009,,3532.0,3942.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
380,120,42.0,4235,0.6963988357605972,1.0,0.8813474756752515,0.32334632339372626,1.0,1984,1984,149.0,0.616360344765164,0.7841157116243731,0.6146692362149611,0.8216378421610232,0.697239334208413,1.0,552.0,0.8520883093409077,393.0,104.0,1049.0,0.6433747371158498,1.0,1049,0,0,1049,1.0,0.0,2,0,2,1,0.629054883117901,5,1.0,0,0.42838321266618695,1984.0,1.0,1.0,266.0,0.7160470644230313,0.9004025767981475,1.0,0,105,0,0,0,0,0,2,2009,,3043.0,3147.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
381,70,63.0,15576,0.6963988357605972,1.0,0.8813474756752515,0.3902550148728713,0.7501703825045857,1915,1976,0.0,0.3826065808352946,0.7841157116243731,0.6146692362149611,0.8216378421610232,0.6057699985889117,0.6993147444892988,0.0,0.8369692009144983,0.0,840.0,840.0,1.0,1.0,840,840,0,1680,0.0,0.0,2,0,4,1,0.4146595225774261,8,1.0,0,0.42838321266618695,1960.0,0.5868130055812731,1.0,308.0,0.7160470644230313,0.9004025767981475,1.0,0,0,160,0,0,0,0,3,2008,,3360.0,4200.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
382,190,60.0,10120,0.9055113206130321,1.0,0.8813474756752515,0.4873789157246148,0.5507426858357786,1910,1950,0.0,0.23981498234984366,0.7841157116243731,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6993147444892988,0.0,0.8369692009144983,0.0,925.0,925.0,0.6433747371158498,0.5521579764394635,964,925,0,1889,0.0,0.0,1,1,4,2,0.4146595225774261,9,1.0,1,0.7046498809455012,1960.0,0.5868130055812731,1.0,308.0,0.7160470644230313,0.9004025767981475,0.553851524660112,0,0,264,0,0,0,0,1,2007,,3778.0,4703.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
383,20,102.0,13514,0.9055113206130321,1.0,0.8813474756752515,0.8869200359388869,1.0,2008,2008,285.0,1.0,0.7841157116243731,1.0,0.8216378421610232,0.6057699985889117,1.0,1142.0,0.8369692009144983,0.0,632.0,1774.0,1.0,1.0,1808,0,0,1808,1.0,0.0,2,0,3,1,1.0,7,1.0,1,0.7046498809455012,2008.0,1.0,3.0,850.0,0.7160470644230313,0.9004025767981475,1.0,200,26,0,0,0,0,0,3,2009,,4758.0,5390.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
384,60,110.0,13440,0.6963988357605972,1.0,0.8813474756752515,0.6503097213045543,1.0,2006,2007,190.0,0.616360344765164,0.7841157116243731,1.0,0.8216378421610232,0.6057699985889117,0.6993147444892988,0.0,0.8369692009144983,0.0,1108.0,1108.0,1.0,1.0,1148,1402,0,2550,0.0,0.0,2,1,4,1,1.0,11,1.0,1,0.7046498809455012,2006.0,1.0,3.0,670.0,0.7160470644230313,0.9004025767981475,1.0,120,39,0,0,0,0,0,3,2007,,5100.0,6208.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
385,60,70.0,8750,0.6963988357605972,1.0,0.8813474756752515,0.4873789157246148,1.0,1994,1995,0.0,0.616360344765164,0.7094738284682306,0.6146692362149611,0.8216378421610232,0.6057699985889117,1.0,642.0,0.8369692009144983,0.0,273.0,915.0,1.0,1.0,933,975,0,1908,1.0,0.0,2,1,4,1,0.629054883117901,8,1.0,1,0.6181148317212746,1994.0,0.5868130055812731,2.0,493.0,0.7160470644230313,0.9004025767981475,1.0,144,133,0,0,0,0,0,7,2008,,4458.0,4731.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
386,20,69.22459016393442,11500,0.9055113206130321,1.0,0.8813474756752515,0.3902550148728713,0.7193835183124695,1966,1966,0.0,0.3826065808352946,0.7841157116243731,0.6146692362149611,1.0,1.0,0.645070279445945,262.0,0.8520883093409077,723.0,197.0,1182.0,1.0,1.0,1643,0,0,1643,1.0,0.0,2,0,2,1,0.4146595225774261,6,1.0,1,0.7046498809455012,1966.0,0.5868130055812731,2.0,438.0,0.7160470644230313,0.9004025767981475,1.0,339,0,0,0,0,0,0,3,2008,,4271.0,4468.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
387,190,60.0,10800,0.6963988357605972,1.0,0.8813474756752515,0.32334632339372626,0.5507426858357786,1900,1970,0.0,0.3826065808352946,0.43386955210660794,0.42484263681731793,0.529666093562771,0.6057699985889117,0.6317708762411675,664.0,0.8369692009144983,0.0,290.0,954.0,0.6433747371158498,0.6527395624870053,1766,648,0,2414,0.0,0.0,2,0,3,2,0.4146595225774261,10,0.8051367233707051,1,0.7046498809455012,1970.0,0.5868130055812731,2.0,520.0,0.7160470644230313,0.5137421869029298,0.553851524660112,142,0,0,0,0,0,0,5,2006,,5492.0,5782.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
388,70,54.0,7609,0.6963988357605972,1.0,0.8813474756752515,0.6503097213045543,0.957120763753679,1925,1997,0.0,0.616360344765164,0.7094738284682306,0.32701062821998905,0.8216378421610232,0.6057699985889117,0.6917926034843753,406.0,0.8369692009144983,0.0,392.0,798.0,1.0,1.0,798,714,0,1512,1.0,0.0,2,0,3,1,0.629054883117901,7,1.0,1,0.7046498809455012,1925.0,0.5868130055812731,1.0,180.0,0.7160470644230313,0.9004025767981475,0.6876581043577717,85,16,41,0,0,0,0,6,2008,,3430.0,3822.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
389,20,69.22459016393442,26142,0.9055113206130321,1.0,0.8813474756752515,0.32334632339372626,0.7501703825045857,1962,1962,189.0,0.3826065808352946,0.7841157116243731,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6029673542511822,593.0,0.8369692009144983,0.0,595.0,1188.0,0.6433747371158498,1.0,1188,0,0,1188,0.0,0.0,1,0,3,1,0.4146595225774261,6,1.0,0,0.42838321266618695,1962.0,0.5868130055812731,1.0,312.0,0.7160470644230313,0.9004025767981475,0.6876581043577717,261,39,0,0,0,0,0,4,2010,,2969.0,3564.0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
390,50,57.0,9184,0.6963988357605972,1.0,0.8813474756752515,0.32334632339372626,0.7501703825045857,1948,2005,0.0,0.3826065808352946,0.7841157116243731,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6993147444892988,0.0,0.8369692009144983,0.0,780.0,780.0,1.0,1.0,948,375,0,1323,0.0,0.0,1,0,3,1,0.4146595225774261,6,1.0,0,0.42838321266618695,1948.0,0.5868130055812731,2.0,400.0,0.7160470644230313,0.9004025767981475,1.0,0,0,0,0,0,0,0,7,2008,,2646.0,3426.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
391,160,21.0,1680,0.6963988357605972,1.0,0.8813474756752515,0.32334632339372626,1.0,1971,1971,492.0,0.3826065808352946,0.7841157116243731,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6029673542511822,300.0,0.8369692009144983,0.0,225.0,525.0,0.6433747371158498,1.0,525,567,0,1092,0.0,0.0,1,1,3,1,0.4146595225774261,6,1.0,0,0.42838321266618695,1997.0,0.5868130055812731,1.0,320.0,0.7160470644230313,0.9004025767981475,1.0,0,0,0,0,0,0,0,3,2010,,2484.0,2709.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
392,20,79.0,9416,0.6963988357605972,1.0,0.8813474756752515,0.4873789157246148,1.0,2007,2007,205.0,1.0,0.7841157116243731,1.0,0.8216378421610232,0.6057699985889117,1.0,1126.0,0.8369692009144983,0.0,600.0,1726.0,1.0,1.0,1726,0,0,1726,1.0,0.0,2,0,3,1,1.0,8,1.0,1,0.7046498809455012,2007.0,1.0,3.0,786.0,0.7160470644230313,0.9004025767981475,1.0,171,138,0,0,266,0,0,9,2007,,4578.0,5178.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
393,60,70.0,8400,0.6963988357605972,1.0,0.8813474756752515,0.3902550148728713,0.7193835183124695,1980,1981,130.0,0.3826065808352946,0.7841157116243731,0.6146692362149611,0.8216378421610232,0.6057699985889117,0.6993147444892988,0.0,0.8369692009144983,0.0,650.0,650.0,0.6433747371158498,1.0,888,676,0,1564,0.0,0.0,2,1,3,1,0.4146595225774261,7,1.0,1,0.6181148317212746,1980.0,0.5868130055812731,2.0,476.0,0.7160470644230313,0.9004025767981475,1.0,0,50,0,0,204,0,0,4,2010,,3128.0,3778.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
394,50,60.0,12144,0.6963988357605972,1.0,0.8813474756752515,0.2581335035177711,0.7193835183124695,1950,1950,0.0,0.3826065808352946,0.7841157116243731,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6029673542511822,455.0,0.8369692009144983,0.0,455.0,910.0,0.7414515730156677,1.0,910,611,0,1521,0.0,0.0,1,1,3,1,0.629054883117901,6,0.8177259459858204,0,0.42838321266618695,1950.0,0.5868130055812731,1.0,597.0,0.44178565463066916,0.9004025767981475,1.0,199,0,168,0,0,0,0,9,2006,,3497.0,3952.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
395,20,94.0,10402,0.9055113206130321,1.0,0.8813474756752515,0.4873789157246148,1.0,2009,2009,0.0,0.3826065808352946,0.7841157116243731,0.6146692362149611,0.8216378421610232,0.6057699985889117,0.6993147444892988,0.0,0.8369692009144983,0.0,1226.0,1226.0,1.0,1.0,1226,0,0,1226,0.0,0.0,2,0,3,1,0.629054883117901,6,1.0,0,0.42838321266618695,2009.0,0.8540094627476195,3.0,740.0,0.7160470644230313,0.9004025767981475,1.0,0,36,0,0,0,0,0,5,2010,,2452.0,3678.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
396,30,69.22459016393442,3300,0.6963988357605972,1.0,0.8813474756752515,0.2581335035177711,0.4819276203728481,1910,1950,0.0,0.3826065808352946,0.7841157116243731,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6993147444892988,0.0,0.8369692009144983,0.0,624.0,624.0,1.0,1.0,816,0,0,816,0.0,0.0,1,0,2,1,0.4146595225774261,5,1.0,1,0.7046498809455012,0.0,0.44230899713945215,0.0,0.0,0.40330918478621186,0.5074179226895721,0.553851524660112,0,33,0,0,0,0,0,6,2009,,1632.0,2256.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
